model,year,price,mileage,tax,mpg,engineSize,transmission_Automatic,transmission_Manual,transmission_Semi-Auto,fuelType_Diesel,fuelType_Hybrid,fuelType_Petrol,state_New,state_Used
0,2016,9578,42391.0,0,76.3,3,0,1,0,1,0,0,0,1
7,2019,35995,7093.0,145,38.2,5,1,0,0,1,0,0,0,1
2,2017,17499,58097.0,145,62.8,5,1,0,0,1,0,0,0,1
1,2015,10999,30690.0,0,83.1,3,0,1,0,1,0,0,0,1
0,2014,10595,66883.0,30,57.6,1,0,0,1,0,0,1,0,1
0,2016,12000,45998.0,30,55.4,1,0,1,0,0,0,1,0,1
7,2019,29996,3540.0,145,39.2,5,0,0,1,1,0,0,0,1
2,2019,26000,5000.0,145,48.7,5,1,0,0,1,0,0,0,1
2,2019,43930,2541.0,145,39.2,6,1,0,0,1,0,0,0,1
6,2015,16498,33845.0,145,47.9,1,0,0,1,0,0,1,0,1
0,2017,13490,30390.0,30,56.5,1,0,1,0,0,0,1,0,1
1,2019,32450,5000.0,145,34.5,5,0,0,1,0,0,1,0,1
3,2019,32990,6000.0,145,50.4,5,0,0,1,1,0,0,0,1
0,2016,13688,26165.0,30,55.4,1,0,1,0,0,0,1,0,1
7,2014,21572,12318.0,200,47.1,5,0,0,1,1,0,0,0,1
5,2018,18979,9918.0,145,46.3,3,0,0,1,1,0,0,0,1
0,2017,13490,23490.0,150,56.5,1,0,1,0,0,0,1,0,1
0,2017,15995,16760.0,145,70.6,1,0,1,0,0,0,1,0,1
0,2018,14399,6605.0,145,55.4,1,0,1,0,0,0,1,0,1
4,2015,18990,70228.0,145,54.3,6,0,0,1,1,0,0,0,1
1,2017,16650,14712.0,30,57.6,1,0,0,1,0,0,1,0,1
1,2019,22495,14429.0,145,41.5,2,0,0,1,0,0,1,0,1
7,2016,18800,44912.0,205,47.9,5,0,1,0,1,0,0,0,1
4,2016,16450,34000.0,30,64.2,5,0,1,0,1,0,0,0,1
2,2017,13990,60000.0,145,68.9,5,0,1,0,1,0,0,0,1
4,2019,34995,0.0,145,47.9,5,0,0,1,1,0,0,1,0
5,2020,25990,1500.0,145,43.5,2,0,1,0,0,0,1,0,1
0,2017,13995,12148.0,145,67.3,0,0,1,0,0,0,1,0,1
2,2016,15000,37004.0,20,70.6,5,1,0,0,1,0,0,0,1
2,2017,19220,14378.0,30,67.3,5,0,1,0,1,0,0,0,1
2,2019,27990,0.0,145,49.6,5,1,0,0,1,0,0,1,0
6,2014,15490,49268.0,235,38.7,5,0,1,0,0,0,1,0,1
6,2019,31950,6100.0,145,32.1,5,0,0,1,0,0,1,0,1
3,2019,34444,5432.0,150,36.7,5,0,0,1,0,0,1,0,1
7,2017,38799,20770.0,145,34.0,6,0,0,1,0,0,1,0,1
2,2019,26850,5641.0,145,47.9,5,1,0,0,1,0,0,0,1
7,2015,21995,28977.0,200,47.1,5,0,0,1,1,0,0,0,1
6,2014,12998,33071.0,145,47.9,1,0,1,0,0,0,1,0,1
6,2017,20298,12122.0,150,55.4,5,0,0,1,1,0,0,0,1
5,2019,21800,0.0,145,49.6,3,0,1,0,1,0,0,1,0
3,2019,25998,0.0,145,40.4,5,0,0,1,0,0,1,1,0
5,2019,22480,8664.0,150,46.3,3,0,0,1,1,0,0,0,1
7,2020,49990,5000.0,145,34.5,6,0,0,1,1,0,0,0,1
7,2019,34998,0.0,145,32.1,5,0,0,1,0,0,1,1,0
4,2019,30985,1863.0,145,47.9,5,1,0,0,1,0,0,0,1
1,2019,23990,7454.0,145,41.5,2,0,0,1,0,0,1,0,1
1,2016,12529,50992.0,30,58.9,1,1,0,0,0,0,1,0,1
7,2019,32956,5456.0,145,38.2,5,1,0,0,1,0,0,0,1
1,2018,20977,10045.0,145,42.2,2,0,1,0,0,0,1,0,1
0,2017,15995,23496.0,150,70.6,3,0,0,1,1,0,0,0,1
0,2015,15000,20600.0,30,56.5,1,0,0,1,0,0,1,0,1
1,2016,12999,18663.0,20,60.1,0,0,1,0,0,0,1,0,1
1,2016,11871,52519.0,20,72.4,3,0,1,0,1,0,0,0,1
1,2020,22777,1276.0,145,52.3,3,0,1,0,1,0,0,0,1
0,2017,14990,38000.0,30,56.5,1,0,1,0,0,0,1,0,1
3,2019,25950,4074.0,145,51.4,5,1,0,0,1,0,0,0,1
4,2015,17999,36000.0,125,58.9,6,1,0,0,1,0,0,0,1
1,2017,25650,14883.0,145,43.5,5,1,0,0,0,0,1,0,1
0,2017,14391,34700.0,150,58.9,1,0,0,1,0,0,1,0,1
6,2016,17500,45211.0,145,51.4,5,1,0,0,1,0,0,0,1
0,2016,12000,15167.0,0,67.3,0,0,1,0,0,0,1,0,1
7,2017,27995,20870.0,145,55.4,5,0,0,1,1,0,0,0,1
6,2017,18750,23950.0,145,56.5,5,0,0,1,1,0,0,0,1
0,2015,11999,29704.0,0,80.7,3,0,1,0,1,0,0,0,1
7,2016,18100,42089.0,200,48.7,5,0,1,0,1,0,0,0,1
0,2013,7799,35138.0,125,53.3,1,0,1,0,0,0,1,0,1
6,2019,26990,6000.0,145,39.8,2,0,1,0,0,0,1,0,1
0,2015,10995,50506.0,20,60.1,1,0,0,1,0,0,1,0,1
0,2018,15890,17406.0,145,56.5,1,1,0,0,0,0,1,0,1
3,2017,19750,20184.0,30,64.2,5,0,1,0,1,0,0,0,1
5,2019,20995,2085.0,145,49.6,3,0,1,0,1,0,0,0,1
0,2016,10499,34886.0,0,76.3,3,0,1,0,1,0,0,0,1
0,2016,10395,53440.0,0,80.7,3,0,1,0,1,0,0,0,1
7,2015,24998,29820.0,235,42.8,6,0,0,1,1,0,0,0,1
2,2016,15489,54697.0,30,65.7,5,0,0,1,1,0,0,0,1
1,2018,23490,14267.0,145,56.5,5,1,0,0,1,0,0,0,1
2,2015,13290,27699.0,20,67.3,5,0,1,0,1,0,0,0,1
5,2019,20888,0.0,145,47.1,0,0,1,0,0,0,1,1,0
2,2016,12990,45000.0,0,74.3,5,0,1,0,1,0,0,0,1
3,2016,15995,41100.0,125,58.9,5,1,0,0,1,0,0,0,1
6,2015,17850,25988.0,160,50.4,5,1,0,0,1,0,0,0,1
2,2016,19999,37450.0,125,58.9,6,0,0,1,1,0,0,0,1
1,2016,11679,44696.0,20,70.6,3,0,0,1,1,0,0,0,1
1,2020,29490,0.0,145,52.3,3,0,1,0,1,0,0,1,0
0,2016,15498,20417.0,30,70.6,1,0,1,0,0,0,1,0,1
6,2019,29990,6000.0,145,40.9,5,0,1,0,1,0,0,0,1
6,2019,29000,6607.0,145,32.5,5,0,0,1,0,0,1,0,1
3,2019,25498,0.0,145,40.4,5,0,0,1,0,0,1,1,0
7,2015,20498,20274.0,200,47.9,5,0,1,0,1,0,0,0,1
3,2019,29995,5200.0,145,37.7,5,1,0,0,0,0,1,0,1
1,2018,18910,11956.0,145,60.1,0,0,1,0,0,0,1,0,1
4,2017,19999,46317.0,145,58.9,5,1,0,0,1,0,0,0,1
4,2017,16200,22582.0,145,61.4,5,0,1,0,1,0,0,0,1
6,2019,37990,6000.0,145,31.4,5,1,0,0,0,0,1,0,1
5,2019,29750,7000.0,145,33.2,5,0,0,1,0,0,1,0,1
1,2017,14550,17372.0,20,70.6,3,0,1,0,1,0,0,0,1
0,2016,12500,33500.0,30,58.9,1,0,1,0,0,0,1,0,1
6,2017,17995,15968.0,150,49.6,1,0,1,0,0,0,1,0,1
3,2017,14505,40677.0,20,67.3,5,0,1,0,1,0,0,0,1
7,2019,31498,0.0,145,33.2,5,0,0,1,0,0,1,1,0
3,2019,28450,6721.0,145,47.1,5,1,0,0,1,0,0,0,1
3,2013,15900,29323.0,160,39.2,5,0,0,1,0,0,1,0,1
6,2014,9950,83412.0,150,54.3,5,0,1,0,1,0,0,0,1
7,2016,28795,42000.0,240,42.8,6,0,0,1,1,0,0,0,1
6,2019,27190,1555.0,145,42.8,5,0,1,0,1,0,0,0,1
7,2020,53990,5480.0,145,34.5,6,0,0,1,1,0,0,0,1
2,2017,17000,14068.0,145,51.4,1,0,1,0,0,0,1,0,1
6,2019,31990,4500.0,145,31.4,5,1,0,0,0,0,1,0,1
5,2019,22750,7235.0,145,47.9,3,0,1,0,1,0,0,0,1
5,2019,23751,3786.0,145,43.5,2,0,1,0,0,0,1,0,1
0,2017,12495,25220.0,30,55.4,1,0,1,0,0,0,1,0,1
1,2015,14278,27376.0,20,70.6,3,0,1,0,1,0,0,0,1
0,2016,13100,13022.0,30,55.4,1,0,1,0,0,0,1,0,1
2,2015,10000,61710.0,30,65.7,5,0,1,0,1,0,0,0,1
6,2018,21490,22900.0,145,49.6,1,0,1,0,0,0,1,0,1
5,2019,21495,5000.0,145,49.6,3,0,1,0,1,0,0,0,1
6,2019,28396,5364.0,145,38.2,2,1,0,0,0,0,1,0,1
6,2019,25420,2204.0,145,40.9,2,0,1,0,0,0,1,0,1
7,2019,35295,3249.0,145,32.1,5,0,0,1,0,0,1,0,1
0,2017,13532,39836.0,145,72.4,3,0,1,0,1,0,0,0,1
1,2019,20990,14488.0,145,42.2,2,0,0,1,0,0,1,0,1
3,2019,25419,14713.0,145,39.8,5,1,0,0,0,0,1,0,1
1,2016,14298,29203.0,30,58.9,1,0,1,0,0,0,1,0,1
0,2019,16996,11058.0,145,51.4,0,0,1,0,0,0,1,0,1
4,2017,21290,34029.0,30,61.4,5,0,0,1,1,0,0,0,1
3,2019,26500,8933.0,145,51.4,5,1,0,0,1,0,0,0,1
0,2016,12950,25941.0,30,55.4,1,0,1,0,0,0,1,0,1
1,2019,18696,4567.0,145,44.8,2,0,1,0,0,0,1,0,1
6,2015,14290,18693.0,145,55.4,5,1,0,0,1,0,0,0,1
5,2019,23000,7846.0,150,42.8,2,1,0,0,0,0,1,0,1
0,2020,19490,4000.0,150,47.9,0,0,1,0,0,0,1,0,1
0,2017,13990,21676.0,145,55.4,1,0,1,0,0,0,1,0,1
5,2019,26700,4256.0,145,33.2,5,0,0,1,0,0,1,0,1
3,2019,27990,6845.0,145,50.4,5,1,0,0,1,0,0,0,1
6,2019,38995,4436.0,150,32.1,5,0,0,1,0,0,1,0,1
5,2017,19495,31078.0,145,52.3,1,0,0,1,0,0,1,0,1
0,2019,21999,2250.0,145,46.3,2,0,1,0,0,0,1,0,1
5,2019,23750,5000.0,145,46.3,3,0,1,0,1,0,0,0,1
1,2017,12975,31585.0,145,60.1,0,0,1,0,0,0,1,0,1
5,2019,28990,2381.0,145,33.2,5,1,0,0,0,0,1,0,1
2,2016,27176,27176.0,150,53.3,6,0,0,1,1,0,0,0,1
6,2019,29490,10594.0,145,31.7,5,0,0,1,0,0,1,0,1
1,2016,13000,18617.0,20,60.1,0,0,1,0,0,0,1,0,1
1,2018,19000,20175.0,145,42.2,2,1,0,0,0,0,1,0,1
0,2017,11095,24000.0,145,67.3,0,0,1,0,0,0,1,0,1
6,2019,32500,4444.0,145,38.7,5,0,0,1,1,0,0,0,1
6,2016,14500,23549.0,30,61.4,5,0,1,0,1,0,0,0,1
2,2014,12800,41921.0,30,61.4,5,0,1,0,1,0,0,0,1
0,2015,10498,31393.0,30,57.6,1,0,1,0,0,0,1,0,1
0,2017,12260,13840.0,145,67.3,0,0,1,0,0,0,1,0,1
6,2016,21200,10931.0,200,40.4,5,1,0,0,0,0,1,0,1
6,2016,16995,29985.0,145,51.4,5,1,0,0,1,0,0,0,1
1,2019,22992,14537.0,145,41.5,2,1,0,0,0,0,1,0,1
2,2019,26500,6497.0,145,38.7,5,0,0,1,0,0,1,0,1
5,2019,29900,3694.0,145,33.2,5,1,0,0,0,0,1,0,1
6,2015,17797,35117.0,160,50.4,5,0,0,1,1,0,0,0,1
1,2015,13995,41354.0,125,52.3,1,0,1,0,0,0,1,0,1
2,2017,14898,24222.0,145,53.3,1,0,1,0,0,0,1,0,1
6,2013,8975,77120.0,150,54.3,5,0,1,0,1,0,0,0,1
5,2018,20490,11489.0,145,52.3,1,0,0,1,0,0,1,0,1
4,2018,17650,15957.0,145,65.7,5,0,1,0,1,0,0,0,1
6,2016,17399,27214.0,160,49.6,5,0,1,0,1,0,0,0,1
4,2017,25000,22350.0,145,54.3,5,0,0,1,1,0,0,0,1
3,2019,27950,2888.0,145,40.4,5,0,0,1,0,0,1,0,1
2,2017,17750,33112.0,145,65.7,5,1,0,0,1,0,0,0,1
3,2019,27400,3904.0,145,40.4,5,1,0,0,0,0,1,0,1
2,2017,19995,29885.0,30,65.7,5,0,0,1,1,0,0,0,1
5,2019,25990,6000.0,145,46.3,3,0,1,0,1,0,0,0,1
0,2019,19990,11200.0,145,47.1,0,0,0,1,0,0,1,0,1
0,2016,14895,17344.0,30,56.5,1,0,1,0,0,0,1,0,1
1,2019,21000,4500.0,145,44.8,2,0,1,0,0,0,1,0,1
1,2018,18999,25559.0,150,56.5,2,0,0,1,0,0,1,0,1
4,2017,19888,21178.0,150,61.4,5,0,1,0,1,0,0,0,1
2,2019,26495,9482.0,150,47.9,5,0,0,1,1,0,0,0,1
0,2016,9499,29793.0,0,80.7,3,0,1,0,1,0,0,0,1
0,2016,13551,65375.0,30,70.6,1,0,0,1,0,0,1,0,1
2,2016,15498,42783.0,30,64.2,5,0,1,0,1,0,0,0,1
4,2016,19280,21699.0,30,61.4,5,0,0,1,1,0,0,0,1
0,2017,8490,63000.0,145,76.3,3,0,1,0,1,0,0,0,1
3,2019,27444,1500.0,145,39.8,5,1,0,0,0,0,1,0,1
3,2019,28990,9200.0,145,37.7,5,1,0,0,0,0,1,0,1
7,2017,22995,47952.0,145,56.5,5,0,0,1,1,0,0,0,1
6,2017,25300,21212.0,145,40.4,5,0,0,1,0,0,1,0,1
7,2013,21998,48282.0,260,41.5,6,0,0,1,1,0,0,0,1
2,2016,16131,39312.0,30,67.3,5,0,0,1,1,0,0,0,1
7,2016,22700,62926.0,235,42.8,6,1,0,0,1,0,0,0,1
7,2016,21498,20547.0,200,47.1,5,0,0,1,1,0,0,0,1
0,2019,22450,6481.0,150,40.9,5,1,0,0,0,0,1,0,1
1,2019,23377,4963.0,145,42.8,2,0,1,0,0,0,1,0,1
7,2018,43900,3427.0,150,34.0,6,0,0,1,0,0,1,0,1
0,2013,12000,29846.0,150,47.9,1,1,0,0,0,0,1,0,1
2,2019,25990,0.0,145,51.4,5,1,0,0,1,0,0,1,0
1,2019,21995,5450.0,145,44.8,2,1,0,0,0,0,1,0,1
0,2016,11998,20527.0,0,67.3,0,0,1,0,0,0,1,0,1
5,2019,23374,0.0,145,49.6,3,0,1,0,1,0,0,1,0
2,2013,9960,82591.0,30,61.4,5,0,1,0,1,0,0,0,1
5,2018,18695,12300.0,145,52.3,1,0,1,0,0,0,1,0,1
7,2015,21965,62253.0,260,41.5,6,0,0,1,1,0,0,0,1
0,2015,9450,62500.0,0,80.7,3,0,1,0,1,0,0,0,1
1,2016,17999,50450.0,30,60.1,1,0,1,0,0,0,1,0,1
6,2016,17998,22541.0,145,52.3,5,0,1,0,1,0,0,0,1
2,2019,23990,4400.0,145,38.2,5,0,1,0,0,0,1,0,1
2,2016,15472,51109.0,30,67.3,5,0,1,0,1,0,0,0,1
6,2017,18500,16949.0,145,49.6,1,0,1,0,0,0,1,0,1
2,2015,14999,43158.0,200,47.1,5,0,0,1,1,0,0,0,1
1,2019,20500,3856.0,150,47.9,0,0,1,0,0,0,1,0,1
3,2017,18500,73872.0,150,70.6,5,0,0,1,1,0,0,0,1
0,2016,12750,11800.0,20,64.2,0,0,0,1,0,0,1,0,1
1,2019,28566,8564.0,145,34.9,5,0,0,1,0,0,1,0,1
5,2019,28856,5605.0,145,33.2,5,1,0,0,0,0,1,0,1
7,2019,35496,4567.0,145,38.2,5,1,0,0,1,0,0,0,1
6,2018,25050,10000.0,145,48.7,1,0,0,1,0,0,1,0,1
5,2018,18990,19135.0,150,54.3,1,0,0,1,0,0,1,0,1
1,2019,21490,14583.0,145,42.2,2,0,0,1,0,0,1,0,1
1,2018,22950,8226.0,145,56.5,2,0,0,1,0,0,1,0,1
1,2019,22400,9500.0,145,55.4,5,0,1,0,1,0,0,0,1
2,2019,24399,10511.0,145,49.6,5,1,0,0,1,0,0,0,1
6,2014,13995,28000.0,135,54.3,5,0,1,0,1,0,0,0,1
1,2019,16000,5704.0,145,49.6,0,0,1,0,0,0,1,0,1
2,2016,15599,28958.0,20,70.6,5,1,0,0,1,0,0,0,1
1,2018,22000,13636.0,145,56.5,2,1,0,0,0,0,1,0,1
1,2019,21490,12152.0,150,42.2,2,0,0,1,0,0,1,0,1
2,2016,15697,31139.0,20,68.9,5,0,1,0,1,0,0,0,1
1,2019,30950,0.0,145,34.9,5,0,0,1,0,0,1,1,0
7,2019,32250,13683.0,145,38.2,5,1,0,0,1,0,0,0,1
0,2015,10552,39000.0,30,55.4,1,0,1,0,0,0,1,0,1
1,2019,25995,7500.0,145,52.3,3,0,1,0,1,0,0,0,1
6,2017,19950,25670.0,145,61.4,5,0,1,0,1,0,0,0,1
6,2019,30000,1365.0,150,32.5,5,1,0,0,0,0,1,0,1
1,2016,13999,28307.0,20,72.4,3,0,0,1,1,0,0,0,1
1,2019,22888,6018.0,145,40.9,5,0,0,1,0,0,1,0,1
1,2013,13350,36061.0,125,50.4,4,0,0,1,0,0,1,0,1
2,2019,26980,7396.0,145,47.1,5,1,0,0,1,0,0,0,1
0,2016,11232,36552.0,0,67.3,0,0,1,0,0,0,1,0,1
2,2014,12490,58200.0,30,62.8,5,0,1,0,1,0,0,0,1
6,2017,19990,21502.0,150,49.6,1,0,1,0,0,0,1,0,1
0,2016,12900,12445.0,20,64.2,0,0,0,1,0,0,1,0,1
2,2017,18505,18135.0,145,51.4,1,0,1,0,0,0,1,0,1
2,2020,35990,0.0,145,54.3,5,1,0,0,1,0,0,1,0
4,2016,23499,40584.0,160,51.4,6,1,0,0,1,0,0,0,1
1,2015,11900,38000.0,30,64.2,5,0,0,1,1,0,0,0,1
2,2018,17298,13972.0,145,52.3,1,0,1,0,0,0,1,0,1
2,2012,9990,49500.0,30,62.8,5,0,1,0,1,0,0,0,1
3,2018,24675,28041.0,145,50.4,5,0,0,1,0,0,1,0,1
0,2019,20490,6000.0,145,47.9,0,0,1,0,0,0,1,0,1
1,2017,17499,10890.0,150,56.5,2,0,0,1,0,0,1,0,1
6,2017,17399,22491.0,125,51.4,1,0,1,0,0,0,1,0,1
6,2016,18295,22964.0,150,52.3,5,0,0,1,1,0,0,0,1
3,2020,38990,5000.0,145,44.8,5,0,0,1,1,0,0,0,1
0,2014,7951,53291.0,0,74.3,3,0,1,0,1,0,0,0,1
7,2019,33415,3390.0,145,38.2,5,0,0,1,1,0,0,0,1
0,2019,19990,1234.0,145,47.1,0,0,0,1,0,0,1,0,1
6,2019,26850,2772.0,150,39.8,2,0,1,0,0,0,1,0,1
4,2015,13990,25000.0,30,65.7,5,0,1,0,1,0,0,0,1
6,2016,19498,14419.0,145,52.3,5,0,1,0,1,0,0,0,1
6,2020,39888,1500.0,145,30.7,5,1,0,0,0,0,1,0,1
3,2017,23896,19408.0,145,58.9,6,1,0,0,1,0,0,0,1
2,2019,25950,5345.0,145,38.7,5,1,0,0,0,0,1,0,1
1,2016,11950,41502.0,0,74.3,3,0,1,0,1,0,0,0,1
4,2020,35780,3503.0,145,47.9,5,0,0,1,1,0,0,0,1
6,2017,18000,21000.0,150,57.7,5,0,1,0,1,0,0,0,1
1,2018,18995,5864.0,145,47.1,0,0,1,0,0,0,1,0,1
0,2017,14245,8908.0,150,67.3,0,0,1,0,0,0,1,0,1
1,2019,33500,0.0,150,33.2,5,0,0,1,0,0,1,1,0
3,2019,30576,2364.0,145,37.2,5,0,1,0,0,0,1,0,1
4,2016,15495,57173.0,20,64.2,5,0,0,1,1,0,0,0,1
7,2019,35245,7533.0,145,32.1,5,0,0,1,0,0,1,0,1
5,2019,25490,3500.0,145,43.5,2,0,1,0,0,0,1,0,1
6,2016,15590,46113.0,145,55.4,5,0,1,0,1,0,0,0,1
2,2019,25990,3603.0,150,49.6,5,0,0,1,1,0,0,0,1
5,2019,27900,7392.0,145,39.2,2,0,1,0,0,0,1,0,1
4,2015,15352,71494.0,30,64.2,5,1,0,0,1,0,0,0,1
1,2019,23256,3434.0,145,51.4,5,0,0,1,1,0,0,0,1
0,2017,19950,21517.0,150,39.8,5,0,1,0,0,0,1,0,1
1,2013,12698,41442.0,125,53.3,1,0,1,0,0,0,1,0,1
6,2020,28995,1817.0,145,42.8,5,0,1,0,1,0,0,0,1
2,2017,19732,14578.0,145,50.4,1,0,0,1,0,0,1,0,1
1,2017,17800,38555.0,20,70.6,3,0,1,0,1,0,0,0,1
6,2019,25000,3103.0,145,40.9,2,0,1,0,0,0,1,0,1
7,2016,30000,13000.0,235,42.2,6,1,0,0,1,0,0,0,1
5,2020,23888,4000.0,145,43.5,2,0,1,0,0,0,1,0,1
1,2019,22450,5454.0,145,42.2,2,0,0,1,0,0,1,0,1
0,2020,20990,0.0,145,47.9,0,0,1,0,0,0,1,1,0
1,2018,19499,16897.0,145,56.5,2,1,0,0,0,0,1,0,1
0,2015,9798,29554.0,0,80.7,3,0,1,0,1,0,0,0,1
2,2017,18498,21540.0,145,51.4,1,0,1,0,0,0,1,0,1
6,2015,19995,26540.0,205,40.4,5,0,0,1,0,0,1,0,1
7,2017,26500,67223.0,240,42.8,6,0,0,1,1,0,0,0,1
7,2017,29990,13890.0,145,40.4,5,0,0,1,0,0,1,0,1
1,2019,28950,8679.0,145,34.9,5,0,0,1,0,0,1,0,1
4,2019,41995,8060.0,145,37.7,6,0,0,1,1,0,0,0,1
2,2019,17998,18668.0,150,40.9,5,0,0,1,0,0,1,0,1
1,2017,18998,13490.0,145,54.3,2,0,1,0,0,0,1,0,1
2,2017,15000,38711.0,20,70.6,5,1,0,0,1,0,0,0,1
2,2016,21990,16117.0,145,55.4,6,0,0,1,1,0,0,0,1
5,2019,19498,10556.0,145,42.8,2,0,1,0,0,0,1,0,1
6,2019,29999,8250.0,145,38.2,2,0,0,1,0,0,1,0,1
6,2016,17998,7102.0,125,51.4,1,0,1,0,0,0,1,0,1
2,2017,19025,11754.0,145,51.4,1,1,0,0,0,0,1,0,1
0,2016,11299,12730.0,30,57.6,1,0,1,0,0,0,1,0,1
5,2018,20500,6734.0,145,46.3,3,1,0,0,1,0,0,0,1
0,2018,17990,15000.0,150,54.3,1,0,1,0,0,0,1,0,1
1,2017,11895,30899.0,145,62.8,0,0,1,0,0,0,1,0,1
3,2020,33995,3000.0,145,39.2,5,0,0,1,0,0,1,0,1
2,2019,27160,17790.0,145,47.9,5,0,0,1,1,0,0,0,1
2,2020,36950,3200.0,145,45.6,5,1,0,0,1,0,0,0,1
1,2016,13170,25706.0,20,60.1,0,0,1,0,0,0,1,0,1
2,2018,27995,17656.0,150,36.7,6,0,0,1,0,0,1,0,1
2,2016,16999,44406.0,20,67.3,5,1,0,0,1,0,0,0,1
4,2019,34990,11500.0,145,47.9,5,1,0,0,1,0,0,0,1
5,2019,22495,0.0,145,49.6,3,0,1,0,1,0,0,1,0
2,2014,9000,77590.0,30,64.2,5,0,1,0,1,0,0,0,1
2,2019,27490,4983.0,145,48.7,5,1,0,0,1,0,0,0,1
6,2017,20500,18728.0,150,50.4,5,0,0,1,1,0,0,0,1
7,2012,13590,40316.0,200,43.5,5,0,1,0,1,0,0,0,1
2,2016,11000,84380.0,0,74.3,5,0,1,0,1,0,0,0,1
7,2019,36681,6671.0,145,38.2,5,0,0,1,1,0,0,0,1
2,2013,8488,84000.0,30,64.2,5,0,1,0,1,0,0,0,1
0,2016,12046,54150.0,30,58.9,1,0,1,0,0,0,1,0,1
5,2017,18950,19638.0,150,52.3,1,0,1,0,0,0,1,0,1
2,2016,12270,55885.0,0,74.3,5,0,1,0,1,0,0,0,1
1,2019,18000,4500.0,145,49.6,3,0,1,0,1,0,0,0,1
1,2019,21691,2259.0,145,51.4,3,0,1,0,1,0,0,0,1
7,2020,35000,5000.0,145,38.2,5,0,0,1,1,0,0,0,1
5,2019,24750,5295.0,150,40.9,2,1,0,0,0,0,1,0,1
6,2016,19700,27969.0,160,50.4,5,0,0,1,1,0,0,0,1
1,2015,16750,29000.0,30,58.9,1,0,0,1,0,0,1,0,1
5,2018,17495,23813.0,145,55.4,0,0,1,0,0,0,1,0,1
7,2018,33990,12000.0,145,40.4,5,0,0,1,0,0,1,0,1
1,2015,11499,29098.0,20,70.6,3,1,0,0,1,0,0,0,1
7,2019,36990,6941.0,145,32.1,5,0,0,1,0,0,1,0,1
0,2017,11400,29515.0,0,67.3,0,0,1,0,0,0,1,0,1
6,2019,32990,7000.0,145,47.1,5,1,0,0,1,0,0,0,1
6,2019,27490,8599.0,150,39.8,2,0,1,0,0,0,1,0,1
0,2018,17000,10844.0,150,70.6,1,0,1,0,0,0,1,0,1
1,2014,10995,42450.0,20,60.1,1,0,1,0,0,0,1,0,1
2,2017,17499,24505.0,145,72.4,5,0,1,0,1,0,0,0,1
1,2019,22950,6500.0,145,51.4,3,0,1,0,1,0,0,0,1
2,2015,9399,80973.0,20,68.9,5,0,1,0,1,0,0,0,1
0,2015,10800,55369.0,0,80.7,3,0,1,0,1,0,0,0,1
5,2018,19395,28721.0,150,52.3,1,0,0,1,0,0,1,0,1
1,2019,21996,2578.0,145,51.4,3,0,1,0,1,0,0,0,1
2,2014,14995,38851.0,125,57.6,5,0,0,1,1,0,0,0,1
1,2019,24888,6500.0,145,54.3,5,0,1,0,1,0,0,0,1
2,2019,26999,6129.0,145,44.8,5,0,0,1,1,0,0,0,1
1,2020,27490,1350.0,145,51.4,5,1,0,0,1,0,0,0,1
7,2020,37985,0.0,145,32.1,5,0,0,1,0,0,1,1,0
4,2014,11995,85000.0,30,61.4,5,1,0,0,1,0,0,0,1
3,2014,14810,55800.0,125,58.9,5,0,0,1,1,0,0,0,1
1,2014,14490,37991.0,20,60.1,1,0,1,0,0,0,1,0,1
4,2017,18250,34235.0,145,64.2,5,1,0,0,1,0,0,0,1
7,2019,37395,0.0,145,38.2,5,1,0,0,1,0,0,1,0
5,2018,19760,9899.0,145,50.4,1,0,1,0,0,0,1,0,1
1,2016,22950,43296.0,200,40.4,5,0,0,1,0,0,1,0,1
1,2015,14990,30530.0,30,64.2,5,0,0,1,1,0,0,0,1
6,2016,13499,36882.0,30,61.4,5,0,1,0,1,0,0,0,1
0,2015,9698,61194.0,0,67.3,0,0,1,0,0,0,1,0,1
2,2017,17000,40786.0,20,72.4,5,0,0,1,1,0,0,0,1
6,2019,26700,2047.0,145,48.7,5,1,0,0,1,0,0,0,1
3,2016,14800,63332.0,125,58.9,5,0,1,0,1,0,0,0,1
2,2016,15995,26808.0,20,67.3,5,0,0,1,1,0,0,0,1
4,2019,29990,7000.0,150,47.9,5,1,0,0,1,0,0,0,1
6,2017,18244,21916.0,125,51.4,1,0,1,0,0,0,1,0,1
6,2019,38990,1335.0,145,32.1,5,0,0,1,0,0,1,0,1
1,2015,12391,39362.0,20,68.9,5,0,1,0,1,0,0,0,1
4,2015,21698,41109.0,200,45.6,6,0,0,1,1,0,0,0,1
6,2017,16500,28065.0,125,51.4,1,0,1,0,0,0,1,0,1
4,2019,32098,0.0,145,50.4,5,1,0,0,1,0,0,1,0
0,2018,15500,22500.0,145,55.4,1,0,1,0,0,0,1,0,1
6,2015,18781,24621.0,145,54.3,5,0,0,1,1,0,0,0,1
6,2017,19990,26821.0,145,47.9,1,0,0,1,0,0,1,0,1
0,2016,12380,40119.0,30,55.4,1,0,1,0,0,0,1,0,1
6,2015,17000,43740.0,145,47.9,1,0,0,1,0,0,1,0,1
0,2015,12800,36921.0,30,58.9,1,0,1,0,0,0,1,0,1
6,2017,22491,18008.0,150,42.2,5,0,0,1,0,0,1,0,1
4,2019,26746,3000.0,145,47.9,5,1,0,0,1,0,0,0,1
